activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059062634,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,1,2,1,1,1,2,2,2,545000.0,80,5.875,-0.0827,2,7030.31,NA,2276,675,,360,NA,NA,2,2,2,2,675000,1,1,3,5,1,NA,152,30%-<36%,9,1,2,,,,,2,,,,,2,2,2,22,,,,2,23,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,5441,38.39,129000,146,1317,1590,30
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059062629,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,0,2,1,1,1,2,2,2,1885000.0,80,5.25,-1.2622,2,13294.79,NA,2530,,2838.17,360,NA,120,2,2,2,2,2355000,1,3,3,5,1,NA,1150,20%-<30%,1,10,2,,,,,5,,,,,2,4,2,25,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,7,,,,,10,,,,2709,50.54,129000,132,692,839,48
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059052506,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,1385000.0,80,5.625,-0.3735,2,10168.06,NA,2407,,7067.94,360,NA,NA,2,2,2,2,1725000,1,1,3,5,1,NA,348,30%-<36%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,7,,,,,10,,,,2456,46.34,129000,131,703,868,47
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059099601,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,3,2,1,1,1,2,2,2,485000.0,87.273,5.75,-0.2001,2,2175,NA,0,,226.03,360,NA,NA,2,2,2,2,555000,1,1,3,5,1,NA,96,44,3,10,2,,,,,5,,,,,2,4,2,26,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,6654,84.33,129000,49,913,1697,50
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059099512,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,0,2,1,1,1,2,2,2,2185000.0,80,5.625,-0.4395,2,11673.56,NA,2530,,5462,360,NA,NA,2,2,2,2,2735000,1,1,3,5,1,NA,618,47,1,9,2,,,,,1,2,11,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,7,,,,,10,,,,3091,30.57,129000,141,541,1074,48
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059099306,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,1,1,2,2,2,1505000.0,71.429,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,2105000,1,1,3,5,1,NA,301,50%-60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,NA,1,1,7,,,,,1,,,,6060,33,129000,90,750,2160,48
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059032063,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,0,2,1,1,1,2,2,2,1505000.0,66.667,6,-0.0855,2,9724.32,NA,2530,,7569.57,360,NA,NA,2,2,2,2,2255000,1,1,3,5,1,NA,685,37,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,7,,,,,10,,,,7128,30.92,129000,157,1964,2250,16
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059075606,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,0,2,1,1,1,2,2,2,1665000.0,70,5.75,-0.3024,2,18074.29,NA,4616.88,2086.88,,360,NA,NA,2,2,2,2,2385000,1,1,3,5,1,NA,570,45,9,2,2,,,,,2,,,,,2,2,2,22,,,,2,26,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,7,,,,,10,,,,6629,39.51,129000,229,1909,2262,48
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059032063,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,2,1325000.0,62.708,6.125,0.0657,2,9430.56,NA,2530,,6600,360,NA,NA,2,2,2,2,2105000,1,1,3,5,1,NA,472,40,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,25-34,25-34,No,No,1,1,7,,,,,10,,,,7128,30.92,129000,157,1964,2250,16
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059062702,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,2,1005000.0,21.186,4.875,-0.6304,2,14268.8,NA,1620,,5718.94,360,NA,84,2,2,2,2,4725000,1,1,3,5,1,NA,556,43,2,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,55-64,35-44,No,No,1,1,7,,,,,10,,,,4515,18.16,129000,162,1062,2296,51
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059062610,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,0,2,1,1,1,2,2,2,2795000.0,60,4.875,-1.216,2,18602.06,NA,13996.48,,885.52,360,NA,NA,2,2,2,2,4665000,1,1,3,5,1,NA,832,30%-<36%,2,9,2,,,,,2,,,,,2,2,2,21,,,,2,21,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,7,,,,,10,,,,11867,52.89,129000,122,1114,303,14
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059063603,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,1985000.0,72.22,6,-0.3212,2,12863.92,NA,2530,,4965.13,360,NA,NA,2,2,2,2,2755000,1,1,3,5,1,NA,425,41,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,7,,,,,10,,,,6450,31.16,129000,108,1312,1478,45
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059075505,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,0,2,1,1,1,2,2,2,925000.0,69.955,5.25,-0.9381,3,6102.66,NA,2436,,1298.32,360,NA,120,2,2,2,2,1325000,1,2,3,5,1,NA,733,37,3,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,7,,,,,10,,,,3763,65.11,129000,83,573,926,55
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059088601,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,3,2,1,1,1,2,2,2,365000.0,75,5.875,-0.1527,2,6612.53,NA,2140,,250,360,NA,NA,2,2,2,2,495000,1,1,3,5,1,NA,130,30%-<36%,1,10,2,,,,,5,,,,,2,4,22,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,6752,88.7,129000,78,1134,1380,47
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059032063,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Male,1,0,2,1,1,1,2,2,2,1705000.0,80,5.875,-0.4394,2,13961.03,NA,2530,,36.97,360,NA,NA,2,2,2,2,2135000,1,1,3,5,1,NA,346,46,1,10,2,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,7,,,,,10,,,,7128,30.92,129000,157,1964,2250,16
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059032040,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,0,2,1,1,1,2,2,2,1205000.0,80,5.625,-0.3037,2,9272.56,NA,2351,,167.94,360,NA,84,2,2,2,2,1505000,1,1,3,5,1,NA,313,41,9,2,2,,,,,2,,,,,2,2,5,,,,,2,21,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,7,,,,,10,,,,2611,27.92,129000,125,815,884,0
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059099511,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,1165000.0,60,4.875,-1.2167,3,11060.75,NA,3887.25,,7491.25,360,NA,NA,2,2,2,2,1935000,1,3,3,5,2,NA,1169,40,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,7,,,,,10,,,,3222,24.15,129000,134,539,1417,55
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059063500,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,0,2,1,1,1,2,2,2,1405000.0,28.542,5.25,-0.8151,2,13527.55,NA,3935,1750,333.94,360,NA,NA,2,2,2,2,4905000,1,1,3,5,1,NA,672,30%-<36%,9,3,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,7,,,,,10,,,,4938,19.79,129000,112,1121,3827,53
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059075807,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,3,0,2,1,1,1,2,2,2,805000.0,66.667,NA,NA,3,NA,NA,NA,NA,NA,360,NA,84,2,2,2,2,1205000,1,1,3,5,1,NA,164,50%-60%,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,7,,,,,1,5,,,4274,61.04,129000,122,817,1098,54
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059052519,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,895000.0,70,6,-0.5838,2,17285.77,NA,10596,8995,167.94,360,NA,NA,2,2,2,2,1285000,1,1,3,5,1,NA,170,49,9,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,4217,56.98,129000,89,754,1138,37
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059032041,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,805000.0,38.184,5.125,-1.3796,2,10818.88,NA,1620,,1302.69,360,NA,NA,2,2,2,2,2105000,1,1,3,5,1,NA,223,38,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,7,,,,,10,,,,972,28.91,129000,129,323,396,47
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059042307,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,685000.0,75,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,915000,1,1,3,5,1,NA,394,<20%,9,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,1,2,7,,,4,,,,7263,50.13,129000,118,1659,1873,46
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059075513,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,825000.0,80,5.875,-0.5269,2,9522.03,NA,2215,,560.97,360,NA,120,2,2,2,2,1035000,1,1,3,5,1,NA,360,44,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,7,,,,,10,,,,5071,82.73,129000,73,509,931,49
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059063601,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,1005000.0,63.492,5.75,-0.5632,2,7852.96,NA,1620,,1920.91,360,NA,NA,2,2,2,2,1575000,1,1,3,5,1,NA,928,20%-<30%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,55-64,65-74,No,Yes,1,1,7,,,,,10,,,,3794,38.69,129000,120,995,1471,55
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059062632,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,2905000.0,41.429,5.625,-0.9122,3,21837.56,NA,2185,,1333.94,360,NA,NA,2,2,2,2,7005000,1,2,3,5,1,NA,967,47,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,7,,,,,10,,,,4208,21.41,129000,156,1216,1899,51
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059099308,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,2005000.0,77.73,NA,NA,3,NA,NA,NA,NA,NA,360,NA,120,2,2,2,2,2575000,1,1,3,5,1,NA,824,30%-<36%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,Yes,No,1,1,7,,,,,4,9,,,5667,37.13,129000,202,1935,2153,28
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059052511,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,0,2,1,1,1,2,2,2,1125000.0,75,6,-0.4164,3,11464.06,NA,2351,,1573.25,360,NA,120,2,2,2,2,1495000,1,2,3,5,1,NA,627,42,1,9,2,,,,,2,,,,,2,2,2,22,27,,,2,22,27,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,7,,,,,10,,,,6066,48.45,129000,151,1643,2148,44
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059032046,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,1825000.0,52.027,5.75,-0.608,2,13873.28,NA,2530,,2316.39,360,NA,NA,2,2,2,2,3505000,1,1,3,5,1,NA,645,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,7,,,,,10,,,,5949,28.32,129000,203,1763,1967,23
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059001303,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,3,2,1,1,1,2,2,2,675000.0,75,6.125,0.1424,2,5579.83,NA,2242,,2093.31,360,NA,NA,2,2,2,2,895000,1,1,3,5,1,NA,197,38,3,10,2,,,,,5,,,,,2,4,25,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,5626,80.52,129000,77,1106,1634,46
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059088107,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,Race Not Available,Joint,1,1,2,1,1,1,2,2,2,445000.0,90,6.375,0.1712,2,6706.06,NA,2237,,1811.88,360,NA,NA,2,2,2,2,555000,1,1,3,5,1,NA,127,42,9,2,1,11,,,,2,,,,,2,2,6,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,6103,88.02,129000,58,726,1484,55
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059052439,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,2,1605000.0,69.247,6.75,0.2278,2,6159.74,NA,2220,,2476.94,360,NA,84,2,2,2,2,2315000,1,1,3,5,1,NA,527,38,3,9,2,,,,,2,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,25-34,25-34,No,No,1,1,7,,,,,10,,,,9926,76.7,129000,113,1045,1934,6
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059001303,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,3,2,1,1,1,2,2,2,475000.0,49.303,5.875,-0.1918,2,5704.83,NA,2242,,1250,360,NA,NA,2,2,2,2,965000,1,1,3,5,1,NA,189,41,2,10,2,,,,,5,,,,,2,4,2,27,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,5626,80.52,129000,77,1106,1634,46
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059063010,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,2225000.0,56.292,5.625,-0.3964,2,11332.03,NA,2276,,346.97,360,NA,120,2,2,2,2,3955000,1,1,3,5,1,NA,564,41,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,7,,,,,10,,,,6698,23.4,129000,167,1241,1599,53
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059052425,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,3,2,1,1,1,2,2,2,365000.0,55.385,6.625,0.3366,2,6182.75,NA,1601,,450,360,NA,NA,2,2,2,2,655000,1,1,3,5,1,NA,182,20%-<30%,2,9,2,,,,,2,,,,,2,2,2,25,,,,27,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,2,,,,,10,,,,5915,52.76,129000,91,1242,1736,36
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059062619,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,3,0,2,1,1,1,2,2,2,2605000.0,63.492,NA,NA,3,NA,NA,NA,NA,NA,360,NA,120,2,2,2,2,4095000,1,1,3,5,1,NA,406,>60%,1,10,2,,,,,5,,,,,2,4,2,22,24,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,7,,,,,1,5,,,3856,19.06,129000,143,1219,1981,60
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059076208,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,825000.0,75,6,-0.1256,2,12329.72,NA,5430.69,3079.69,215.97,360,NA,84,2,2,2,2,1095000,1,1,3,5,1,NA,243,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,7,,,,,10,,,,5368,55.42,129000,103,1193,1534,54
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059042336,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,0,2,1,1,1,2,2,2,945000.0,70,6,-0.128,2,8153.53,NA,1620,,766.97,360,NA,84,2,2,2,2,1355000,1,1,3,5,1,NA,546,20%-<30%,3,10,2,,,,,5,,,,,2,4,27,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,7,,,,,10,,,,4382,30.69,129000,162,1163,1410,33
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059099511,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,2905000.0,70,6.75,-0.0069,2,11390.56,NA,1676,,8161.44,360,NA,NA,2,2,2,2,4155000,1,1,3,5,3,NA,2980,<20%,9,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,7,,,,,10,,,,3222,24.15,129000,134,539,1417,55
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059052432,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,0,2,1,1,1,2,2,2,1015000.0,75,6.625,0.2257,2,24105.16,NA,16282.88,13921.88,138.94,360,NA,NA,2,2,2,2,1355000,1,1,3,5,1,NA,220,47,9,3,2,,,,,2,,,,,2,2,22,,,,,24,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,2,7,,,10,,,,8996,72.24,129000,121,790,1435,14
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059063302,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,1,1,2,2,2,1205000.0,38.156,NA,NA,3,NA,NA,NA,NA,NA,360,NA,84,2,2,2,2,3145000,1,1,3,5,1,NA,300,>60%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,7,,,,,1,2,6,,4176,23.68,129000,142,712,1430,61
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059075505,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,0,2,1,1,1,2,2,2,975000.0,75,5.625,-0.387,2,5639.83,NA,2436,,1400.8,360,NA,84,2,2,2,2,1295000,1,1,3,5,1,NA,300,30%-<36%,3,10,2,,,,,5,,,,,2,4,25,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,7,,,,,10,,,,3763,65.11,129000,83,573,926,55
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059099604,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,0,2,1,1,1,2,2,2,1025000.0,80,6.25,-0.4267,2,10068.25,NA,2351,,2621.88,360,NA,NA,2,2,2,2,1275000,1,1,3,5,1,NA,333,36,9,3,1,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,7,,,,,10,,,,3597,41.17,129000,104,1139,1314,0
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059062619,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,3,0,2,1,1,1,2,2,2,2605000.0,65.823,NA,NA,3,NA,NA,NA,NA,NA,360,NA,84,2,2,2,2,3955000,1,1,3,5,1,NA,586,>60%,9,1,2,,,,,2,,,,,2,2,2,,,,,2,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,7,,,,,1,,,,3856,19.06,129000,143,1219,1981,60
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059042201,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,1405000.0,72.351,5.625,-1.1115,2,10599.64,NA,2351,,71.88,360,NA,NA,2,2,2,2,1935000,1,1,3,5,1,NA,641,50%-60%,9,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,7,,,,,10,,,,5617,32.92,129000,109,1521,2784,47
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059063802,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,1005000.0,43.956,5.875,-0.5544,2,11437.43,NA,1620,,718.94,360,NA,120,2,2,2,2,2275000,1,1,3,5,1,NA,480,20%-<30%,9,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,7,,,,,10,,,,2934,36.09,129000,117,879,1074,58
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059042311,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,4105000.0,68.333,5.25,-0.5974,2,19060.03,NA,2530,,5161.97,360,NA,84,2,2,2,2,6005000,1,1,3,5,1,NA,1309,42,1,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,7,,,,,10,,,,5965,29.94,129000,110,2122,2580,47
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059042112,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,555000.0,23.965,7.375,0.6813,3,8072.66,NA,2681,,1375,360,NA,NA,2,2,2,2,2295000,1,3,3,5,1,NA,295,48,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,1,2,7,,,10,,,,6796,27.53,129000,158,1829,2222,24
2024,KB1H1DSPRFMYMCUFXT09,11244,CA,06059,06059001505,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,0,2,1,1,1,2,2,2,1375000.0,75,6.375,-0.3458,2,13527.69,NA,4066.63,1715.63,167.94,360,NA,NA,2,2,2,2,1835000,1,1,3,5,1,NA,550,38,9,1,2,,,,,2,,,,,2,2,25,,,,,22,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,7,,,,,10,,,,7115,55.08,129000,121,1803,2211,51
